Time (t),Amplitude (h),Frequency (f)
-8.8988988988989,-0.14411613585207403,10.105782742900832
-8.87887887887888,-0.12430454449783918,10.10720024599689
-8.85885885885886,-0.09934621924198477,10.10863669210169
-8.83883883883884,-0.07020117726371634,10.110092332967483
-8.81881881881882,-0.03800513720273244,10.111567423654662
-8.7987987987988,-0.0040253636221622025,10.11306222257421
-8.77877877877878,0.030389121535917593,10.114576991530672
-8.75875875875876,0.06386100813716175,10.116111995765667
-8.73873873873874,0.09503973194363691,10.11766750400188
-8.71871871871872,0.12265587806518187,10.11924378848764
-8.6986986986987,0.14557276588457593,10.12084112504201
-8.67867867867868,0.16283312306381498,10.122459793100425
-8.65865865865866,0.17369893645541362,10.124100075760893
-8.63863863863864,0.17768282613008413,10.125762259830722
-8.618618618618619,0.17456961555167302,10.127446635873863
-8.598598598598599,0.1644271536191568,10.129153498258756
-8.578578578578579,0.1476058679484516,10.130883145206813
-8.558558558558559,0.12472697671501037,10.13263587884143
-8.538538538538539,0.09665974084404981,10.134412005237628
-8.518518518518519,0.06448858113674893,10.136211834472245
-8.498498498498499,0.029471298197662015,10.138035680674754
-8.478478478478479,-0.007010000038309126,10.139883862078683
-8.458458458458459,-0.04350335288672837,10.141756701073636
-8.438438438438439,-0.07854464200531519,10.143654524257919
-8.418418418418419,-0.1107162381624758,10.145577662491828
-8.398398398398399,-0.13870425426212005,10.147526450951531
-8.378378378378379,-0.16135209626754785,10.14950122918357
-8.358358358358359,-0.17770813364626492,10.151502341160072
-8.338338338338339,-0.18706552938433008,10.15353013533452
-8.318318318318319,-0.18899256844049128,10.155584964698242
-8.298298298298299,-0.1833521913837634,10.157667186837529
-8.278278278278279,-0.17030986267830708,10.159777163991436
-8.258258258258259,-0.15032936412676473,10.161915263110227
-8.238238238238239,-0.12415658516722335,10.164081855914535
-8.218218218218219,-0.092791863895183,10.16627731895517
-8.198198198198199,-0.05745189651201856,10.16850203367365
-8.178178178178179,-0.01952265962777246,10.17075638646341
-8.158158158158159,0.01949483795106303,10.17304076873171
-8.138138138138139,0.058043855011026914,10.175355576962271
-8.118118118118119,0.09457393064069955,10.177701212778622
-8.098098098098099,0.12760314354842053,10.180078083008148
-8.078078078078079,0.1557781219537342,10.182486599746891
-8.058058058058059,0.17792937820233332,10.184927180425095
-8.038038038038039,0.1931197103352069,10.187400247873448
-8.018018018018019,0.20068367286304145,10.189906230390122
-7.997997997997998,0.2002564612631426,10.192445561808526
-7.977977977977978,0.1917909661568284,10.195018681565863
-7.957957957957958,0.17556221778841619,10.197626034772401
-7.937937937937938,0.152158941096926,10.200268072281574
-7.917917917917918,0.12246245658174562,10.202945250760799
-7.897897897897898,0.08761367177665502,10.205658032763143
-7.877877877877878,0.04896939197309423,10.20840688679974
-7.857857857857858,0.008049617253585254,10.211192287413017
-7.837837837837838,-0.0335221320459327,10.214014715250716
-7.817817817817818,-0.07408312318823031,10.216874657140757
-7.797797797797798,-0.11199780924328098,10.21977260616687
-7.777777777777778,-0.14572367037830142,10.222709061745093
-7.757757757757758,-0.173873852015138,10.22568452970107
-7.737737737737738,-0.19527406088344917,10.228699522348194
-7.717717717717718,-0.20901138997366073,10.231754558566596
-7.697697697697698,-0.21447304850326648,10.234850163882964
-7.677677677677678,-0.21137336177674432,10.23798687055124
-7.657657657657658,-0.19976786331737437,10.24116521763413
-7.637637637637638,-0.18005381007509227,10.244385751085538
-7.617617617617618,-0.15295699087818634,10.24764902383382
-7.597597597597598,-0.11950524720612579,10.250955595865928
-7.5775775775775776,-0.08098966186904923,10.254306034312442
-7.5575575575575575,-0.038914873660538044,10.25770091353348
-7.5375375375375375,0.005059575930286131,10.261140815205497
-7.5175175175175175,0.04918458271723603,10.264626328408987
-7.4974974974974975,0.09169093866504234,10.268158049717076
-7.4774774774774775,0.13086015582002722,10.271736583285033
-7.4574574574574575,0.16509382464499706,10.275362540940677
-7.4374374374374375,0.19297871212457954,10.279036542275719
-7.4174174174174174,0.21334495347024393,10.282759214738
-7.397397397397397,0.22531494708268765,10.286531193724684
-7.377377377377377,0.2283409162218275,10.29035312267635
-7.357357357357357,0.2222295391838043,10.294225653172035
-7.337337337337337,0.20715255578224845,10.2981494450252
-7.317317317317317,0.18364281181941974,10.302125166380673
-7.297297297297297,0.15257578317323012,10.306153493812488
-7.277277277277277,0.11513720405921002,10.310235112422703
-7.257257257257257,0.0727779865873552,10.314370715941166
-7.237237237237237,0.027158138187173116,10.318561006826233
-7.217217217217217,-0.01991816136836955,10.322806696366442
-7.197197197197197,-0.06657378952705212,10.327108504783162
-7.177177177177177,-0.11093340988662094,10.331467161334185
-7.157157157157157,-0.15119873029107192,10.335883404418297
-7.137137137137137,-0.18572127478351963,10.340357981680825
-7.117117117117117,-0.21306972961262338,10.344891650120132
-7.097097097097097,-0.23208911755719147,10.34948517619512
-7.077077077077077,-0.24194936062813935,10.354139335933649
-7.057057057057057,-0.24218119735741492,10.358854915042002
-7.037037037037037,-0.23269791190080477,10.363632709015281
-7.017017017017017,-0.21380188904705738,10.368473523248781
-6.996996996996997,-0.18617561012593842,10.373378173150357
-6.976976976976977,-0.1508573259869101,10.378347484253762
-6.956956956956957,-0.10920225991771931,10.383382292332957
-6.936936936936937,-0.0628307808086157,10.388483443517408
-6.916916916916917,-0.01356552123835095,10.393651794408346
-6.896896896896897,0.03664012540455886,10.398888212196013
-6.876876876876877,0.08577932918398223,10.40419357477787
-6.856856856856857,0.131871913601165,10.40956877087779
-6.836836836836837,0.1730440201054799,10.415014700166203
-6.816816816816817,0.20760414734733276,10.420532273381212
-6.796796796796797,0.23411248511833155,10.426122412450685
-6.776776776776776,0.2514407071955764,10.43178605061528
-6.756756756756756,0.2588197473222041,10.437524132552461
-6.736736736736736,0.25587354480090146,10.443337614501417
-6.716716716716716,0.24263729292637656,10.449227464388976
-6.696696696696696,0.21955933347907847,10.455194661956423
-6.676676676676676,0.18748648977953603,10.461240198887278
-6.656656656656656,0.14763329362556044,10.46736507893597
-6.636636636636636,0.10153621131783547,10.473570318057472
-6.616616616616616,0.0509945847439222,10.479856944537815
-6.596596596596596,-0.001999449683652244,10.486225999125523
-6.576576576576576,-0.055339341007035206,10.49267853516396
-6.556556556556556,-0.10688772452128326,10.499215618724516
-6.536536536536536,-0.15456193106982627,10.50583832874074
-6.516516516516516,-0.19641798930996907,10.51254775714327
-6.496496496496496,-0.2307297384261128,10.519345008995671
-6.476476476476476,-0.25605983775486274,10.526231202631095
-6.456456456456456,-0.27131975906738376,10.53320746978978
-6.436436436436436,-0.27581626586986785,10.54027495575735
-6.416416416416416,-0.2692824061962281,10.547434819503959
-6.396396396396396,-0.25189165086162707,10.554688233824177
-6.376376376376376,-0.2242544743974575,10.562036385477686
-6.356356356356356,-0.1873973746866015,10.569480475330732
-6.336336336336336,-0.14272503189419036,10.577021718498298
-6.316316316316316,-0.09196698942054865,10.584661344487007
-6.296296296296296,-0.03711087174005613,10.592400597338766
-6.276276276276276,0.019675289632768572,10.600240735775031
-6.256256256256256,0.07612859312311059,10.608183033341806
-6.236236236236236,0.12998129825836843,10.616228778555222
-6.216216216216216,0.17905177484552043,10.624379275047787
-6.196196196196196,0.22133272840926174,10.63263584171522
-6.176176176176176,0.2550731401405779,10.640999812863829
-6.156156156156156,0.2788505831597817,10.649472538358488
-6.136136136136136,0.2916309361875704,10.658055383771103
-6.116116116116116,0.2928129974179767,10.666749730529578
-6.096096096096096,0.28225608715523504,10.675556976067245
-6.076076076076076,0.26028939494664316,10.684478533972744
-6.056056056056056,0.22770254940119755,10.693515834140303
-6.036036036036036,0.18571763808665676,10.702670322920369
-6.016016016016016,0.13594365100062536,10.711943463270615
-5.995995995995996,0.08031503415362756,10.721336734907226
-5.975975975975976,0.021016690908863454,10.730851634456474
-5.955955955955956,-0.039601668727764314,10.740489675606504
-5.935935935935936,-0.09911847996575826,10.750252389259341
-5.915915915915916,-0.1551369054504369,10.760141323683012
-5.895895895895896,-0.20538120188584175,10.77015804466383
-5.875875875875876,-0.24778900282858374,10.78030413565871
