Scaled Time (t_scaled),Time (s),Mass (Solar Masses),Temperature (K)
0.4368737474949899,3.604467881094703e+76,4.128940226513643,1.496996860720726e-08
0.438877755511022,3.6210021374299994e+76,4.124036492414555,1.498776882445957e-08
0.44088176352705405,3.637536393765296e+76,4.119121068814405,1.500565400709018e-08
0.4428857715430861,3.6540706501005936e+76,4.114193885799642,1.50236248673854e-08
0.4448897795591182,3.67060490643589e+76,4.1092548727852725,1.504168212619269e-08
0.44689378757515025,3.687139162771187e+76,4.104303958505968,1.5059826513054928e-08
0.4488977955911823,3.703673419106484e+76,4.099341071007001,1.5078058766347255e-08
0.4509018036072144,3.7202076754417805e+76,4.094366137635058,1.5096379633416595e-08
0.45290581162324645,3.736741931777077e+76,4.089379085028868,1.5114789870723892e-08
0.4549098196392785,3.753276188112374e+76,4.084379839109688,1.513329024398911e-08
0.4569138276553106,3.769810444447671e+76,4.079368325071616,1.5151881528339154e-08
0.45891783567134264,3.786344700782968e+76,4.074344467371747,1.5170564508458596e-08
0.4609218436873747,3.802878957118265e+76,4.069308189720139,1.5189339978743503e-08
0.4629258517034068,3.8194132134535616e+76,4.064259415069633,1.520820874345824e-08
0.46492985971943884,3.8359474697888584e+76,4.059198065605466,1.5227171616895445e-08
0.4669338677354709,3.852481726124155e+76,4.05412406273473,1.5246229423539185e-08
0.468937875751503,3.869015982459452e+76,4.0490373270756175,1.5265382998231403e-08
0.47094188376753504,3.8855502387947486e+76,4.043937778446507,1.5284633186341713e-08
0.4729458917835671,3.9020844951300453e+76,4.038825335854827,1.5303980843940658e-08
0.4749498997995992,3.918618751465342e+76,4.033699917485744,1.5323426837976456e-08
0.47695390781563124,3.9351530078006395e+76,4.028561440690637,1.534297204645538e-08
0.4789579158316633,3.951687264135936e+76,4.023409821975374,1.536261735862581e-08
0.48096192384769537,3.968221520471233e+76,4.018244976988361,1.5382363675166112e-08
0.48296593186372744,3.98475577680653e+76,4.013066820508401,1.5402211908376336e-08
0.4849699398797595,4.0012900331418264e+76,4.00787526643231,1.5422162982373936e-08
0.48697394789579157,4.017824289477123e+76,4.002670227762321,1.5442217833293547e-08
0.4889779559118236,4.03435854581242e+76,3.997451616593251,1.5462377409490926e-08
0.49098196392785565,4.0508928021477167e+76,3.992219344099442,1.5482642671751167e-08
0.4929859719438877,4.0674270584830134e+76,3.986973320521448,1.550301459350133e-08
0.4949899799599198,4.08396131481831e+76,3.981713455152488,1.5523494161027542e-08
0.49699398797595185,4.100495571153607e+76,3.9764396563246485,1.5544082373696682e-08
0.4989979959919839,4.1170298274889036e+76,3.971151831394813,1.556478024418283e-08
0.501002004008016,4.1335640838242004e+76,3.9658498867303478,1.558558879869856e-08
0.503006012024048,4.150098340159497e+76,3.960533727694512,1.5606509077231132e-08
0.5050100200400801,4.1666325964947945e+76,3.955203258631584,1.56275421337839e-08
0.5070140280561122,4.183166852830091e+76,3.9498583828517253,1.56486890366228e-08
0.5090180360721442,4.199701109165388e+76,3.9444990026155344,1.5669950868528342e-08
0.5110220440881763,4.216235365500685e+76,3.9391250191183276,1.569132872705296e-08
0.5130260521042084,4.2327696218359815e+76,3.9337363324741,1.571282372478416e-08
0.5150300601202404,4.249303878171278e+76,3.9283328416991927,1.5734436989613286e-08
0.5170340681362725,4.265838134506575e+76,3.922914444695638,1.575616966501038e-08
0.5190380761523046,4.282372390841872e+76,3.9174810382341785,1.5778022910305046e-08
0.5210420841683366,4.298906647177169e+76,3.9120325179369626,1.5799997900973595e-08
0.5230460921843687,4.315440903512466e+76,3.9065687782598975,1.5822095828932655e-08
0.5250501002004008,4.3319751598477626e+76,3.901089712474656,1.5844317902839314e-08
0.5270541082164328,4.348509416183059e+76,3.895595212650331,1.5866665348398083e-08
0.5290581162324649,4.365043672518356e+76,3.8900851696347196,1.588913940867481e-08
0.531062124248497,4.381577928853653e+76,3.8845594730352495,1.5911741344417715e-08
0.533066132264529,4.3981121851889495e+76,3.8790180111995047,1.593447243438578e-08
0.5350701402805611,4.414646441524246e+76,3.873460671195377,1.59573339756847e-08
0.5370741482965932,4.4311806978595437e+76,3.867887338790812,1.5980327284110524e-08
0.5390781563126252,4.4477149541948404e+76,3.862297898433141,1.60034536945013e-08
0.5410821643286573,4.464249210530137e+76,3.856692233228001,1.6026714561096882e-08
0.5430861723446894,4.480783466865434e+76,3.85107022491782,1.6050111257907133e-08
0.5450901803607214,4.4973177232007306e+76,3.8454317538598564,1.6073645179088796e-08
0.5470941883767535,4.5138519795360274e+76,3.8397766990038007,1.6097317739331193e-08
0.5490981963927856,4.530386235871324e+76,3.8341049378688976,1.6121130374251113e-08
0.5511022044088176,4.546920492206621e+76,3.8284163465206023,1.614508454079704e-08
0.5531062124248497,4.563454748541918e+76,3.8227107995467486,1.6169181717663066e-08
0.5551102204408818,4.579989004877215e+76,3.8169881700332167,1.6193423405712722e-08
0.5571142284569138,4.596523261212512e+76,3.811248329539086,1.6217811128413e-08
0.5591182364729459,4.6130575175478085e+76,3.8054911480712694,1.6242346432278935e-08
0.561122244488978,4.629591773883105e+76,3.7997164940585986,1.6267030887328944e-08
0.56312625250501,4.646126030218402e+76,3.7939242343253676,1.6291866087551292e-08
0.565130260521042,4.662660286553698e+76,3.7881142340643006,1.6316853651382067e-08
0.567134268537074,4.679194542888995e+76,3.782286356808941,1.6341995222194844e-08
0.5691382765531061,4.6957287992242916e+76,3.7764404644054412,1.636729246880257e-08
0.5711422845691382,4.712263055559588e+76,3.7705764169837432,1.6392747085971854e-08
0.5731462925851702,4.728797311894885e+76,3.764694072928126,1.6418360794950176e-08
0.5751503006012023,4.745331568230182e+76,3.7587932888471047,1.6444135344006326e-08
0.5771543086172344,4.761865824565479e+76,3.7528739195426732,1.6470072508984435e-08
0.5791583166332664,4.778400080900776e+76,3.7469358179788568,1.6496174093872145e-08
0.5811623246492985,4.7949343372360727e+76,3.7409788352495754,1.6522441931383147e-08
0.5831663326653306,4.8114685935713694e+76,3.7350028205457746,1.654887788355472e-08
